,edit_count,sentiment,neg_sentiment
2012-12-23,0.7333333333333333,-0.2565179591377576,0.275
2012-12-24,0.7333333333333333,-0.2565179591377576,0.275
2012-12-25,0.6,-0.2232916677991549,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327630456950932,0.23055555555555557
2012-12-27,0.6,-0.13722937123643028,0.19722222222222222
2012-12-28,0.6,-0.13722937123643028,0.19722222222222222
2012-12-29,0.6,-0.13722937123643028,0.19722222222222222
2012-12-30,0.6,-0.13722937123643028,0.19722222222222222
2012-12-31,0.6333333333333333,-0.16725831445720463,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014292813009688,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937282658285566,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641160275436876,0.26805555555555555
2013-01-04,2.2,-0.13849699094127388,0.24930555555555553
2013-01-05,2.2,-0.13849699094127388,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163040830920906,0.2826388888888889
2013-01-07,2.566666666666667,-0.1835267461539164,0.3048611111111111
2013-01-08,2.6,-0.15102742087849527,0.3048611111111111
2013-01-09,2.6333333333333333,-0.1843290981849884,0.3381944444444444
2013-01-10,3.066666666666667,-0.19712144047488855,0.3612713675213675
2013-01-11,3.6,-0.19257667832543537,0.3737713675213675
2013-01-12,3.6,-0.19257667832543537,0.3737713675213675
2013-01-13,3.6333333333333333,-0.1600755847788859,0.3737713675213675
2013-01-14,3.6666666666666665,-0.12805615835358786,0.3737713675213675
2013-01-15,3.6666666666666665,-0.12805615835358786,0.3737713675213675
2013-01-16,3.6666666666666665,-0.12805615835358786,0.3737713675213675
2013-01-17,3.6,-0.12160679273774312,0.35710470085470086
2013-01-18,3.6333333333333333,-0.15488944821526693,0.3904380341880342
2013-01-19,3.5,-0.13446131570110803,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188311646021159,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210333972808472,0.38210470085470083
2013-01-22,3.5,-0.09894616792238506,0.3487713675213675
2013-01-23,4.933333333333334,-0.10452105850082506,0.36892640628105744
2013-01-24,5.166666666666667,-0.1305605141190022,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547381073337666,0.3990851364397876
2013-01-26,6.633333333333334,-0.16924799730481574,0.4213073586620098
2013-01-27,7.466666666666667,-0.1663108113815573,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013810125425658,0.4596777290323802
2013-01-29,9.333333333333334,-0.17670877601322552,0.4748292441838953
2013-01-30,9.4,-0.1784762908248473,0.4748292441838953
2013-01-31,9.466666666666667,-0.1747849712002644,0.4748292441838953
2013-02-01,9.2,-0.1655550727475056,0.453995910850562
2013-02-02,8.333333333333334,-0.1655141882404975,0.43732924418389535
2013-02-03,7.833333333333333,-0.13728957621309082,0.422745910850562
2013-02-04,7.9,-0.1374808038081022,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434738644016701,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540447165841998,0.40260702196167314
2013-02-07,8.033333333333333,-0.12790379693384113,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086119699445813,0.38850445785910903
2013-02-09,10.766666666666667,-0.10813765226400714,0.3927002620549132
2013-02-10,10.233333333333333,-0.1126824144134603,0.3802002620549132
2013-02-11,10.733333333333333,-0.11326624826686403,0.397978039832691
2013-02-12,10.833333333333334,-0.17614664709664207,0.4313113731660243
2013-02-13,11.333333333333334,-0.21200125417209487,0.4500613731660243
2013-02-14,11.366666666666667,-0.18082867265837213,0.4500613731660243
2013-02-15,11.633333333333333,-0.17537818676329475,0.4625613731660243
2013-02-16,12.333333333333334,-0.16165105447316605,0.47208518268983385
2013-02-17,12.533333333333333,-0.12659505522820363,0.45303756364221476
2013-02-18,12.733333333333333,-0.1500866600199508,0.48081534141999255
2013-02-19,13.233333333333333,-0.1368971374193094,0.4729722041650906
2013-02-20,13.2,-0.16987626816424348,0.4896388708317573
2013-02-21,13.366666666666667,-0.20310206081065155,0.5229722041650906
2013-02-22,12.266666666666667,-0.19390369559454423,0.516150498738734
2013-02-23,12.066666666666666,-0.20105879780209135,0.516150498738734
2013-02-24,10.8,-0.1909594360834443,0.5137695463577817
2013-02-25,10.766666666666667,-0.1977699869718237,0.5182139908022261
2013-02-26,9.966666666666667,-0.23390957469205892,0.5368806574688928
2013-02-27,8.533333333333333,-0.24223228078213832,0.5465102870985225
2013-02-28,8.533333333333333,-0.2500587058721189,0.5495405901288255
2013-03-01,8.466666666666667,-0.24973119556819776,0.5495405901288255
2013-03-02,8.4,-0.25381952583705764,0.5495405901288255
2013-03-03,9.066666666666666,-0.2656929173063773,0.5728739234621588
2013-03-04,9.266666666666667,-0.2878788555322294,0.6006517012399365
2013-03-05,9.466666666666667,-0.33500550463948126,0.6244612250494603
2013-03-06,9.4,-0.33481427704446987,0.6077945583827937
2013-03-07,11.5,-0.33321118155085044,0.6231384737267089
2013-03-08,12.066666666666666,-0.33845197150977546,0.6256005949388302
2013-03-09,12.633333333333333,-0.33083025814728734,0.6373653008211833
2013-03-10,11.1,-0.3247127477719832,0.6348011982570807
2013-03-11,9.833333333333334,-0.3061126603171585,0.6241951376510201
2013-03-12,11.366666666666667,-0.32154633666364707,0.6488328188104404
2013-03-13,11.033333333333333,-0.3536964132913784,0.6643883743659958
2013-03-14,11.066666666666666,-0.33067381208428104,0.6510550410326625
2013-03-15,10.6,-0.35457568268267675,0.6656383743659958
2013-03-16,10.566666666666666,-0.38574826419639946,0.6656383743659958
2013-03-17,10.333333333333334,-0.35824865872947737,0.6531383743659959
2013-03-18,9.966666666666667,-0.38448420063893735,0.6669478981755197
2013-03-19,11.033333333333333,-0.38977546810789865,0.6714656026932242
2013-03-20,11.166666666666666,-0.3590308234395315,0.6570211582487797
2013-03-21,10.933333333333334,-0.34776008994047203,0.6515309621703483
2013-03-22,11.766666666666667,-0.3172159651293485,0.6361463467857329
2013-03-23,12.266666666666667,-0.27561757538458986,0.6144796801190663
2013-03-24,12.2,-0.30259294831495764,0.6303130134523997
2013-03-25,12.5,-0.2770330578460423,0.6169796801190663
2013-03-26,13.6,-0.3033181528622039,0.6282409413803276
2013-03-27,13.866666666666667,-0.2987900790867413,0.624651197790584
2013-03-28,14.3,-0.2746422202967524,0.612746435885822
2013-03-29,14.466666666666667,-0.24846611052865694,0.593698816838203
2013-03-30,14.2,-0.27677434152840125,0.6088503319897182
2013-03-31,14.566666666666666,-0.2547443424643266,0.5949614431008292
2013-04-01,16.6,-0.2213394989070611,0.5772195076169583
2013-04-02,16.033333333333335,-0.19760344732112192,0.564997285394736
2013-04-03,16.166666666666668,-0.1943079885009908,0.5638861742836251
2013-04-04,16.066666666666666,-0.1837227561381301,0.5567433171407679
2013-04-05,16.366666666666667,-0.21470753357103098,0.5900766504741012
2013-04-06,14.366666666666667,-0.21079451522709036,0.5858438462412969
2013-04-07,14.666666666666666,-0.2094045386437444,0.5844729948704456
2013-04-08,14.433333333333334,-0.2106215354350604,0.586041622321426
2013-04-09,16.866666666666667,-0.21583127757572976,0.5887842383551812
2013-04-10,17.666666666666668,-0.2293808792763006,0.5965620161329589
2013-04-11,17.433333333333334,-0.2203510524011406,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614518059724762,0.5837833093325132
2013-04-13,19.0,-0.20296887700104005,0.5819651275143313
2013-04-14,19.3,-0.18232500371407032,0.5698439153931191
2013-04-15,19.7,-0.1897245286279641,0.5892883598375637
2013-04-16,19.833333333333332,-0.2557722388082467,0.622621693170897
2013-04-17,20.233333333333334,-0.2550739401950163,0.6220156325648364
2013-04-18,19.5,-0.2533087747533604,0.620859272584947
2013-04-19,19.3,-0.27868419311836207,0.6325259392516137
2013-04-20,19.066666666666666,-0.2773809663692598,0.6347481614738357
2013-04-21,18.233333333333334,-0.2414727906318299,0.6167994435251178
2013-04-22,17.6,-0.28316180526532647,0.6384661101917845
2013-04-23,17.366666666666667,-0.28871201246299266,0.6426327768584511
2013-04-24,17.266666666666666,-0.2775289687730378,0.6369184911441654
2013-04-25,16.566666666666666,-0.25448566061432226,0.623573896549571
2013-04-26,16.233333333333334,-0.27477157923523876,0.6338303068059812
2013-04-27,15.833333333333334,-0.26983409196224956,0.6290684020440764
2013-04-28,15.633333333333333,-0.2408223088165267,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366760229867136,0.6064493544250288
2013-04-30,15.733333333333333,-0.22658852741918398,0.6092271322028064
2013-05-01,13.733333333333333,-0.2599258160654718,0.6269690676866774
2013-05-02,13.633333333333333,-0.2717884761820913,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617621170785834,0.622524623242233
2013-05-04,13.266666666666667,-0.3140846278002541,0.6391912899088996
2013-05-05,13.2,-0.3161919480925403,0.6391912899088996
2013-05-06,13.2,-0.3134804433947406,0.6391912899088997
2013-05-07,11.8,-0.3066762069562013,0.61935002006763
2013-05-08,11.466666666666667,-0.3130809235273734,0.6060166867342965
2013-05-09,8.9,-0.3407410478770681,0.619940737367208
2013-05-10,8.233333333333333,-0.3319038813822747,0.6154962929227635
2013-05-11,7.0,-0.3288224852111043,0.6133595407860113
2013-05-12,6.333333333333333,-0.3287754790841972,0.6119706518971224
2013-05-13,5.233333333333333,-0.32459507860427356,0.5937888337153043
2013-05-14,4.866666666666666,-0.3175019006426929,0.5725767125031831
2013-05-15,4.533333333333333,-0.3092900349526735,0.5697989347254052
2013-05-16,4.433333333333334,-0.2441119644869498,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706387784940748,0.537547852474323
2013-05-18,3.7666666666666666,-0.2520510077807639,0.5399007936507937
2013-05-19,3.6333333333333333,-0.23392862929238217,0.5149007936507937
2013-05-20,3.6,-0.1956739311748081,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157072140110865,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614920472436481,0.5260119047619047
2013-05-23,3.8,-0.23064408322175345,0.509345238095238
2013-05-24,3.7333333333333334,-0.2542080735876447,0.5217261904761905
2013-05-25,3.3666666666666667,-0.28747142182929175,0.5404761904761906
2013-05-26,4.8,-0.26676961288257167,0.5303312629399586
2013-05-27,5.766666666666667,-0.2858440635241218,0.5426968543378081
2013-05-28,5.733333333333333,-0.31888196047516143,0.5426968543378081
2013-05-29,5.433333333333334,-0.2934933292505291,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811334554656162,0.5065857432266969
2013-05-31,5.166666666666667,-0.24791938605942462,0.4732524098933636
2013-06-01,5.533333333333333,-0.273433144140803,0.5035554401963939
2013-06-02,5.766666666666667,-0.22487109502013838,0.4785554401963939
2013-06-03,5.8,-0.2261757910237344,0.4785554401963939
2013-06-04,5.933333333333334,-0.2212634663546932,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306073355325583,0.48774735938831315
2013-06-06,6.4,-0.27494228733939735,0.5210806927216465
2013-06-07,6.433333333333334,-0.30815961811306886,0.5544140260549798
2013-06-08,6.366666666666666,-0.27514818463089874,0.5210806927216465
2013-06-09,6.033333333333333,-0.26896703932049687,0.5010806927216465
2013-06-10,6.033333333333333,-0.29866045706831224,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076935414807281,0.5260806927216464
2013-06-12,6.133333333333334,-0.31586122635367325,0.5460806927216465
2013-06-13,6.2,-0.3166149052318216,0.5627473593883131
2013-06-14,6.3,-0.32577217999461106,0.5660806927216464
2013-06-15,6.233333333333333,-0.35785263164205167,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309060727349305,0.5422711689121226
2013-06-17,5.633333333333334,-0.36959635808856667,0.555604502245456
2013-06-18,5.633333333333334,-0.36959635808856667,0.555604502245456
2013-06-19,5.566666666666666,-0.4029179334123073,0.555604502245456
2013-06-20,5.5,-0.370274089721753,0.5222711689121227
2013-06-21,5.466666666666667,-0.3370363463440675,0.4889378355787893
2013-06-22,5.4,-0.3578036027960451,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487722255910155,0.4706045022454559
2013-06-24,5.1,-0.27243476686998924,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598241080826903,0.4140827631150212
2013-06-26,2.8,-0.24488602855698371,0.40588383838383835
2013-06-27,2.8,-0.24488602855698371,0.40588383838383835
2013-06-28,2.7,-0.2547240354507775,0.3947727272727272
2013-06-29,2.7,-0.2547240354507775,0.3947727272727272
2013-06-30,2.7,-0.2547240354507775,0.3947727272727272
2013-07-01,2.3666666666666667,-0.26217500763215545,0.39780303030303027
2013-07-02,2.1,-0.277458841821332,0.38946969696969697
2013-07-03,2.0,-0.24501901986279015,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928672483989173,0.35916666666666663
2013-07-05,1.7333333333333334,-0.2480395351326655,0.35805555555555557
2013-07-06,1.5,-0.21615798134652398,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612695911573987,0.32472222222222225
2013-07-08,1.6,-0.2173614011113606,0.3413888888888889
2013-07-09,1.6666666666666667,-0.2502508735562128,0.37472222222222223
2013-07-10,1.6,-0.21723500250823916,0.3413888888888889
2013-07-11,1.6,-0.18928778826244297,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116653222886345,0.3047222222222222
2013-07-13,1.4,-0.15041285335071505,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509783127951245,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509783127951245,0.30138888888888893
2013-07-16,1.3,-0.2076736611033243,0.33472222222222225
2013-07-17,1.2666666666666666,-0.1744280220970275,0.30138888888888893
2013-07-18,1.2666666666666666,-0.1744280220970275,0.30138888888888893
2013-07-19,1.3,-0.20774076401241243,0.33472222222222225
2013-07-20,1.3,-0.20774076401241243,0.33472222222222225
2013-07-21,1.3,-0.20774076401241243,0.33472222222222225
2013-07-22,1.1666666666666667,-0.18891936609196286,0.3097222222222223
2013-07-23,1.1666666666666667,-0.25514513720122595,0.3430555555555556
2013-07-24,1.1666666666666667,-0.25514513720122595,0.3430555555555556
2013-07-25,1.2,-0.22333754369663816,0.3430555555555556
2013-07-26,0.9333333333333333,-0.2150841168467961,0.32222222222222224
2013-07-27,1.1,-0.2245617842579645,0.34222222222222226
2013-07-28,1.1,-0.2245617842579645,0.34222222222222226
2013-07-29,1.1,-0.2245617842579645,0.34222222222222226
2013-07-30,1.1,-0.2245617842579645,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521700500495852,0.32222222222222224
2013-08-01,1.3666666666666667,-0.204572419812755,0.34722222222222227
2013-08-02,1.3666666666666667,-0.204572419812755,0.34722222222222227
2013-08-03,1.1333333333333333,-0.17212494177950755,0.31388888888888894
2013-08-04,1.0,-0.1611297431588173,0.30833333333333335
2013-08-05,1.0333333333333334,-0.193721926510334,0.3416666666666667
2013-08-06,1.0,-0.1287823282678922,0.30833333333333335
2013-08-07,1.0,-0.12337351868549984,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380187044541043,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380187044541043,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232579201459885,0.2916666666666667
2013-08-11,0.9,-0.12227936317523322,0.2916666666666667
2013-08-12,0.9,-0.12227936317523322,0.2916666666666667
2013-08-13,0.9,-0.12221198608477911,0.2916666666666667
2013-08-14,1.0,-0.11163230866193773,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395368599229389,0.29907407407407405
2013-08-16,1.2666666666666666,-0.1039536859922939,0.29907407407407405
2013-08-17,1.3,-0.13721709513001973,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390435321463481,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627648615174826,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420157928157738,0.35833333333333334
2013-08-21,1.7,-0.12926421581595035,0.35833333333333334
2013-08-22,1.8,-0.11386658568073203,0.35
2013-08-23,1.8666666666666667,-0.1464319290607064,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100285601836666,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100285601836666,0.4166666666666667
2013-08-26,1.8,-0.16910964958093785,0.39666666666666667
2013-08-27,1.8,-0.16910964958093785,0.39666666666666667
2013-08-28,1.8,-0.16910964958093785,0.39666666666666667
2013-08-29,1.8,-0.16910964958093785,0.39666666666666667
2013-08-30,1.8,-0.19551095835588597,0.41000000000000003
2013-08-31,1.7,-0.20876108827414339,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732259951255943,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605892213406386,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807144584479155,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887103619398894,0.49333333333333335
2013-09-05,1.8333333333333333,-0.32046365163944385,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380192262155,0.4766666666666667
2013-09-07,1.7333333333333334,-0.29132019502145273,0.44333333333333336
2013-09-08,1.7333333333333334,-0.29132019502145273,0.44333333333333336
2013-09-09,1.7,-0.3232293707353097,0.44333333333333336
2013-09-10,1.7,-0.3232293707353097,0.44333333333333336
2013-09-11,1.7,-0.3232293707353097,0.44333333333333336
2013-09-12,1.6666666666666667,-0.2902668359103026,0.41000000000000003
2013-09-13,1.5666666666666667,-0.300846513333144,0.3988888888888889
2013-09-14,1.2666666666666666,-0.275949306178976,0.3692592592592593
2013-09-15,1.2666666666666666,-0.275949306178976,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938160905131592,0.33592592592592596
2013-09-17,1.2666666666666666,-0.2093816090513159,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700947611420242,0.30259259259259264
2013-09-19,0.8666666666666667,-0.1590843829843733,0.27666666666666667
2013-09-20,0.8333333333333334,-0.18402174645000036,0.27666666666666667
2013-09-21,0.7,-0.16610437168015374,0.25166666666666665
2013-09-22,0.7666666666666667,-0.1169298667046759,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416653325160348,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416653325160348,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658207227786385,0.19333333333333333
2013-09-26,0.7,-0.08594075689713163,0.19333333333333333
2013-09-27,0.7,-0.08594075689713163,0.19333333333333333
2013-09-28,0.7333333333333333,-0.053207640349864985,0.19333333333333333
2013-09-29,0.5666666666666667,-0.03318638056516649,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808358391126145,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291803886493046,0.10833333333333334
2013-10-02,0.43333333333333335,0.04357286343971887,0.10833333333333334
2013-10-03,0.5666666666666667,0.059052066836092196,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228316628270677,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584041798553,0.08611111111111111
2013-10-06,1.1333333333333333,0.05596738496312386,0.11574074074074074
2013-10-07,1.1333333333333333,0.055967384963123874,0.11574074074074074
2013-10-08,1.1333333333333333,0.055967384963123874,0.11574074074074074
2013-10-09,1.1333333333333333,0.055967384963123874,0.11574074074074074
2013-10-10,1.1333333333333333,0.055967384963123874,0.11574074074074074
2013-10-11,1.1333333333333333,0.055967384963123874,0.11574074074074074
2013-10-12,1.1333333333333333,0.055967384963123874,0.11574074074074074
2013-10-13,1.1333333333333333,0.055967384963123874,0.11574074074074074
2013-10-14,1.1333333333333333,0.055967384963123874,0.11574074074074074
2013-10-15,1.4,0.07066531070956475,0.12407407407407407
2013-10-16,1.3666666666666667,0.037361022719630474,0.12407407407407407
2013-10-17,1.3666666666666667,0.037361022719630474,0.12407407407407407
2013-10-18,1.8,0.02824095132683755,0.1445868945868946
2013-10-19,1.9666666666666666,0.031329310364872624,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496598487627734,0.18822325822325822
2013-10-21,3.6333333333333333,0.0030221843713307216,0.20446257446257446
2013-10-22,3.7333333333333334,-0.037001243049807675,0.22470066970066968
2013-10-23,4.3,-0.047433863893059224,0.2462692971516501
2013-10-24,4.733333333333333,-0.07054103342338978,0.2744744253567783
2013-10-25,4.733333333333333,-0.07054103342338978,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697188444579223,0.2994744253567783
2013-10-27,5.3,-0.1266763996934262,0.3206865465688995
2013-10-28,5.433333333333334,-0.17807986258023648,0.34735321323556617
2013-10-29,5.933333333333334,-0.19902976498226657,0.37401987990223284
2013-10-30,6.7,-0.20667752240881873,0.3943097349746966
2013-10-31,6.966666666666667,-0.23592046204879324,0.4128282534932151
2013-11-01,7.0,-0.20316862566942415,0.39616158682654845
2013-11-02,7.533333333333333,-0.20166038745017262,0.39666663733159896
2013-11-03,7.7,-0.23472267581394723,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931346455695752,0.4369444151093767
2013-11-05,7.8,-0.21780829950101144,0.42064811881308045
2013-11-06,7.866666666666666,-0.21921234154628683,0.4373147854797471
2013-11-07,8.033333333333333,-0.24165626311229632,0.46398145214641384
2013-11-08,8.466666666666667,-0.2601513502468288,0.48962247778743945
2013-11-09,8.6,-0.26016306206282175,0.5062891444541061
2013-11-10,8.866666666666667,-0.26854362090126865,0.5271224777874395
2013-11-11,9.0,-0.28488744099633095,0.5521224777874394
2013-11-12,9.1,-0.3178165733784059,0.5854558111207727
2013-11-13,9.766666666666667,-0.32472594141658345,0.6054558111207728
2013-11-14,9.5,-0.3394238671630243,0.5971224777874394
2013-11-15,9.733333333333333,-0.36422138819790084,0.6256939063588681
2013-11-16,9.8,-0.3968766153821965,0.6590272396922014
2013-11-17,9.366666666666667,-0.38775654398940357,0.6385144191793809
2013-11-18,9.433333333333334,-0.4048050269410674,0.6489906096555713
2013-11-19,9.466666666666667,-0.3838032187462663,0.6381320237969855
2013-11-20,8.466666666666667,-0.3935272524402483,0.6441149297798915
2013-11-21,8.533333333333333,-0.40290621731598925,0.6488768345417962
2013-11-22,8.3,-0.41868612919171405,0.6573082070908158
2013-11-23,8.066666666666666,-0.4159667770839324,0.6568808566634653
2013-11-24,9.3,-0.4282966935117338,0.6794033791859879
2013-11-25,9.5,-0.43119254203573654,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544361002017395,0.6927150674976762
2013-11-27,9.566666666666666,-0.4622397229508562,0.6971595119421207
2013-11-28,9.933333333333334,-0.4515102619238494,0.6922877170703258
2013-11-29,9.666666666666666,-0.46001463764421907,0.6964423064423065
2013-11-30,10.0,-0.47201012631668,0.7024851914325598
2013-12-01,10.433333333333334,-0.4763107352165382,0.7035963025436709
2013-12-02,10.3,-0.4892834951661775,0.7104986594460279
2013-12-03,10.233333333333333,-0.4887218407309137,0.7104986594460279
2013-12-04,9.7,-0.4636737261231822,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025823607063375,0.7013319927793611
2013-12-06,9.833333333333334,-0.4933726513401749,0.6979986594460279
2013-12-07,9.8,-0.5037416668748937,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180794446606596,0.7123576338050023
2013-12-09,9.833333333333334,-0.5347948673058708,0.7206909671383356
2013-12-10,9.9,-0.5171063811768253,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106780373244643,0.7048576338050022
2013-12-12,10.066666666666666,-0.4898692951645754,0.6953338242811927
2013-12-13,10.133333333333333,-0.48754957824502315,0.6935156424630108
2013-12-14,10.666666666666666,-0.5084315323288632,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926190781809189,0.7126624678598362
2013-12-16,11.833333333333334,-0.47563262214262353,0.7039668156859232
2013-12-17,13.0,-0.4935405307298522,0.7296811014002089
2013-12-18,14.166666666666666,-0.4967790620147143,0.7312684029875105
2013-12-19,15.2,-0.5113458756935728,0.7389557414888024
2013-12-20,16.1,-0.5080736728066558,0.7371038896369507
2013-12-21,17.533333333333335,-0.4887656823156053,0.7274885050215661
2013-12-22,17.466666666666665,-0.4817902481911355,0.722488505021566
2013-12-23,18.133333333333333,-0.4613884738060989,0.711377393910455
2013-12-24,17.733333333333334,-0.47177805768156605,0.7168548713879324
2013-12-25,18.433333333333334,-0.4735069779085714,0.7173310618641229
2013-12-26,19.133333333333333,-0.45072867315950643,0.7034421729752339
2013-12-27,19.433333333333334,-0.43094078249675677,0.6917755063085674
2013-12-28,19.333333333333332,-0.4371670802113953,0.6946183156731158
2013-12-29,19.066666666666666,-0.42707257420878747,0.6892214902762904
2013-12-30,18.866666666666667,-0.4298264438208339,0.6903011124085442
2013-12-31,18.966666666666665,-0.4374595714792894,0.6947455568529886
2014-01-01,18.9,-0.4227734330618556,0.6859492605566923
2014-01-02,18.966666666666665,-0.42323966165292676,0.6859492605566923
2014-01-03,19.7,-0.4333854571788533,0.7071613817688135
2014-01-04,20.366666666666667,-0.42462945150945625,0.7023994770069087
2014-01-05,20.6,-0.4449524257986211,0.7125955554382812
2014-01-06,20.7,-0.43591097083629937,0.7078336506763765
2014-01-07,23.0,-0.42057803384754944,0.7003219135871747
2014-01-08,23.3,-0.4266864533503243,0.7033219135871747
2014-01-09,23.3,-0.4679994059879968,0.7266552469205081
2014-01-10,24.633333333333333,-0.48883727307136965,0.7392478395131007
2014-01-11,25.266666666666666,-0.504478040355735,0.7462075464728076
2014-01-12,24.933333333333334,-0.511975048244712,0.7502479505132116
2014-01-13,24.566666666666666,-0.4975454292801194,0.7431646171798784
2014-01-14,24.133333333333333,-0.507522785151528,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247795711023271,0.7562253487188707
2014-01-16,23.1,-0.5137157436826875,0.74980930861862
2014-01-17,22.2,-0.520894845795064,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337061234978613,0.7595029224982804
2014-01-19,19.8,-0.5463989427466082,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553143393027541,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481697466003653,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725006917031976,0.7801091735457079
2014-01-23,18.1,-0.5680516954330531,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795708626008529,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928770649027563,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753931666505074,0.7854954169319514
2014-01-27,15.9,-0.5575921162326606,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679096676837305,0.7825995904091224
2014-01-29,17.9,-0.5611421399586181,0.780106712916245
2014-01-30,17.966666666666665,-0.5662030311144616,0.7828844906940229
2014-01-31,17.666666666666668,-0.5521807500758423,0.7763368716464037
2014-02-01,17.6,-0.5288619774949537,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513784822378363,0.7773469726565048
2014-02-03,16.3,-0.5278488244217061,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320990565373862,0.7669127989870369
2014-02-05,15.833333333333334,-0.5193763665360197,0.7605635926378306
2014-02-06,13.933333333333334,-0.515717648271541,0.758551520203223
2014-02-07,13.2,-0.5038777088362179,0.7527737424254453
2014-02-08,13.266666666666667,-0.47682435276490465,0.7388848535365562
2014-02-09,11.966666666666667,-0.4678491323539925,0.7340700387217416
2014-02-10,11.266666666666667,-0.4573599608551314,0.7299674746191775
2014-02-11,11.4,-0.4778377461907782,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044641065188873,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016667061770949,0.7536543433060461
2014-02-14,11.666666666666666,-0.4999569430784487,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263607738409438,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241192451444597,0.7665783199142332
2014-02-17,10.9,-0.5075682581789625,0.7582449865808999
2014-02-18,10.733333333333333,-0.48694919400685344,0.7315783199142332
2014-02-19,10.266666666666667,-0.4748438456707022,0.7263495617442985
2014-02-20,9.4,-0.4627513397785844,0.7032726386673755
2014-02-21,9.233333333333333,-0.47165556134973846,0.7074393053340422
